INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTIDX,NIFTY,05-May-2026,24500,PE,0,0,0,1481.25,1685.05,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24550,CE,0,0,0,88.65,17.5,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24550,PE,0,0,0,1524.25,1732.65,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24600,CE,0,0,0,82.45,15.55,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24600,PE,0,0,0,1567.65,1780.45,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24650,CE,0,0,0,76.6,13.8,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24650,PE,0,0,0,1611.4,1828.45,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24700,CE,0,0,0,71.1,12.25,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24700,PE,0,0,0,1655.5,1876.65,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24750,CE,0,0,0,65.95,10.85,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24750,PE,0,0,0,1699.95,1924.95,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24800,CE,0,0,0,61.15,9.55,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24800,PE,0,0,0,1744.7,1973.45,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24850,CE,0,0,0,56.6,8.45,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24850,PE,0,0,0,1789.75,2022.1,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24900,CE,0,0,0,52.4,7.45,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24900,PE,0,0,0,1835.1,2070.8,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24950,CE,0,0,0,48.4,6.55,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,24950,PE,0,0,0,1880.75,2119.7,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25000,CE,39.65,54.15,35.75,51.6,51.6,944,15367.915,23790,15600,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25000,PE,0,0,0,1926.65,2168.65,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25050,CE,0,0,0,41.25,5.05,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25050,PE,0,0,0,1972.75,2217.65,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25100,CE,0,0,0,38.05,4.4,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25100,PE,0,0,0,2019.15,2266.8,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25150,CE,0,0,0,35.05,3.85,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25150,PE,0,0,0,2065.7,2316,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25200,CE,0,0,0,32.25,3.35,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25200,PE,0,0,0,2112.5,2365.25,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25250,CE,0,0,0,29.65,2.9,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25250,PE,0,0,0,2159.5,2414.55,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25300,CE,30.65,30.65,30.65,30.65,30.65,2,32.9298,130,130,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25300,PE,0,0,0,2206.7,2463.95,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25350,CE,29.65,29.65,29.65,29.65,29.65,9,148.471,585,585,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25350,PE,0,0,0,2254.05,2513.35,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25400,CE,24.1,25.05,24.1,25.05,1.9,9,148.7359,585,585,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25400,PE,0,0,0,2301.55,2562.8,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25450,CE,19,28.65,19,28.65,28.65,22,364.2778,910,910,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25450,PE,0,0,0,2349.25,2612.3,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25500,CE,28.8,29.95,20.7,27.25,27.25,285,4728.3594,10400,5460,02-APR-2026,
OPTIDX,NIFTY,05-May-2026,25500,PE,0,0,0,2397.05,2661.85,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20100,CE,0,0,0,5395.45,2779.1,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20100,PE,40.9,48.5,40.9,48.5,3.1,4,52.3812,260,260,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20150,CE,0,0,0,5606.6,2729.95,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20150,PE,0,0,0,0.1,3.55,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20200,CE,2489.35,2489.35,2489.35,2489.35,2680.9,1,14.7481,65,65,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20200,PE,0,0,0,0.15,4.1,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20250,CE,2404.65,2404.65,2404.65,2404.65,2631.85,1,14.7255,65,65,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20250,PE,0,0,0,0.15,4.65,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20300,CE,2370.05,2370.05,2370.05,2370.05,2582.95,1,14.7355,65,65,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20300,PE,0,0,0,0.15,5.35,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20350,CE,2328.65,2328.65,2328.65,2328.65,2534.1,1,14.7411,65,65,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20350,PE,0,0,0,0.2,6.05,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20400,CE,2287.45,2287.45,2287.45,2287.45,2485.3,1,14.7468,65,65,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20400,PE,0,0,0,0.2,6.9,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20450,CE,2246.45,2246.45,2246.45,2246.45,2436.65,1,14.7527,65,65,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20450,PE,0,0,0,0.25,7.85,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20500,CE,2245.8,2607.05,2222.35,2607.05,2607.05,5,74.3878,3315,-65,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20500,PE,272.25,311.05,221.4,229.95,229.95,7115,96125.9179,322530,184860,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20550,CE,0,0,0,2617.9,2339.65,0,0,65,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20550,PE,0,0,0,0.3,10,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20600,CE,0,0,0,2575.8,2291.35,0,0,65,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20600,PE,0,0,0,0.35,11.3,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20650,CE,0,0,0,2799.3,2243.15,0,0,130,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20650,PE,0,0,0,0.4,12.7,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20700,CE,0,0,0,2757.1,2195.15,0,0,130,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20700,PE,0,0,0,0.4,14.3,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20750,CE,0,0,0,2714,2147.3,0,0,65,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20750,PE,0,0,0,0.5,16.05,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20800,CE,0,0,0,2671.55,2099.6,0,0,65,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20800,PE,0,0,0,0.55,17.95,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20850,CE,0,0,0,2629.3,2052.1,0,0,195,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20850,PE,0,0,0,0.6,20.05,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20900,CE,0,0,0,2587.2,2004.85,0,0,195,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20900,PE,0,0,0,0.7,22.35,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20950,CE,0,0,0,2545.8,1957.75,0,0,130,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,20950,PE,0,0,0,0.75,24.9,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21000,CE,1845.95,2211.1,1800,2202.45,2202.45,212,3157.8079,15535,2275,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21000,PE,370.1,410.3,280.05,293.7,293.7,8263,114688.9895,408460,70655,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21050,CE,0,0,0,2461.8,1864.35,0,0,195,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21050,PE,0,0,0,0.95,30.65,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21100,CE,0,0,0,2049.6,1818.05,0,0,260,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21100,PE,0,0,0,1.05,33.95,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21150,CE,0,0,0,2008.1,1772.05,0,0,260,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21150,PE,0,0,0,1.2,37.55,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21200,CE,0,0,0,2014.65,1726.35,0,0,260,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21200,PE,0,0,0,1.35,41.45,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21250,CE,0,0,0,1977.6,1680.95,0,0,260,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21250,PE,0,0,0,1.5,45.65,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21300,CE,0,0,0,1897.15,1635.9,0,0,260,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21300,PE,0,0,0,1.65,50.2,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21350,CE,0,0,0,1859.75,1591.25,0,0,325,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21350,PE,0,0,0,1.85,55.15,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21400,CE,0,0,0,2063.05,1546.95,0,0,325,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21400,PE,0,0,0,2.05,60.45,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21450,CE,0,0,0,2074.45,1503.1,0,0,325,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21450,PE,483.45,513.75,383.9,383.9,383.9,264,3763.8961,11440,-2795,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21500,CE,1489.95,1755.25,1445,1748.75,1748.75,108,1615.203,4550,3835,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21500,PE,456.7,533.05,368,385.6,385.6,7286,104061.3489,435435,114270,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21550,CE,0,0,0,2251.45,1416.6,0,0,65,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21550,PE,0,0,0,2.8,78.85,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21600,CE,0,0,0,2217.75,1374.05,0,0,130,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21600,PE,0,0,0,3.1,85.9,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21650,CE,0,0,0,2231.5,1332,0,0,130,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21650,PE,0,0,0,3.45,93.45,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21700,CE,0,0,0,1538,1290.45,0,0,130,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21700,PE,0,0,0,3.8,101.5,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21750,CE,0,0,0,1502.15,1249.4,0,0,130,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21750,PE,0,0,0,4.2,110.05,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21800,CE,0,0,0,2109.7,1208.95,0,0,130,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21800,PE,0,0,0,4.65,119.2,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21850,CE,0,0,0,2082.8,1169.05,0,0,130,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21850,PE,0,0,0,5.15,128.85,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21900,CE,0,0,0,2042.65,1129.7,0,0,195,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21900,PE,0,0,0,5.65,139.15,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21950,CE,0,0,0,2027.75,1091,0,0,195,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,21950,PE,0,0,0,6.2,150.05,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22000,CE,1143,1439.05,1109.65,1409.9,1409.9,1381,20839.5095,133965,9490,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22000,PE,600,692.55,486.05,507.9,507.9,8440,124089.9332,383565,-6695,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22050,CE,1368.7,1371.6,1363,1367.65,1367.65,5,76.1073,325,195,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22050,PE,0,0,0,7.5,173.7,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22100,CE,1104.05,1363.35,1056.35,1360.7,1360.7,27,407.4437,1235,585,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22100,PE,0,0,0,8.2,186.5,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22150,CE,1290.25,1290.25,1290.25,1290.25,1290.25,1,15.2362,195,65,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22150,PE,0,0,0,9,200,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22200,CE,1047.5,1269.95,990,1258.25,1258.25,321,4856.8239,5135,1820,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22200,PE,290.7,705.15,290.7,567.45,567.45,162,2407.095,3315,3315,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22250,CE,997,1043.1,960.95,1043.1,872.5,14,211.4348,455,195,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22250,PE,671.25,671.45,562.8,574.55,574.55,64,952.8495,1105,1105,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22300,CE,970,1225,936.7,1209.65,1209.65,310,4692.1377,5200,4160,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22300,PE,672.65,681.7,568,595.2,595.2,49,730.0466,1690,1690,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22350,CE,922.8,1102,906.55,1102,805.25,50,757.5492,1365,-455,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22350,PE,669,824,628,628.25,628.25,98,1473.2872,3640,1105,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22400,CE,919.3,1147.3,874.05,1134.45,1134.45,228,3456.2275,8385,5915,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22400,PE,737.75,769.05,606.85,625.45,625.45,82,1231.6543,2990,2990,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22450,CE,930.95,1030,925.15,1029.95,741.05,7,106.6118,650,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22450,PE,0,0,0,15.2,296,0,0,0,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22500,CE,938.6,1100.55,822.35,1076.4,1076.4,2981,45371.8491,122070,30680,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22500,PE,778.6,896.6,635.75,662.1,662.1,4731,71641.7929,262860,28730,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22550,CE,840,1030,807.5,976.05,679.85,9,137.4569,1040,130,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22550,PE,895.65,906.5,667.85,667.85,667.85,27,410.1815,1040,1040,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22600,CE,818.05,1034,768.35,1013.25,1013.25,261,3992.5362,8190,2860,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22600,PE,883.85,933,671,705.7,705.7,379,5752.7257,8255,8255,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22650,CE,776,978.65,749.55,971.95,971.95,77,1175.5976,2145,-195,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22650,PE,942.45,955.75,694.05,714.1,714.1,39,594.6667,1040,1040,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22700,CE,824.55,975,723.75,944.45,944.45,409,6253.5317,27755,715,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22700,PE,855,986,694.75,729.85,729.85,547,8368.6227,31135,3835,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22750,CE,730,938.95,695.5,919.5,919.5,113,1726.8387,3445,-1820,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22750,PE,900,996.95,735.9,735.9,735.9,43,663.041,7280,-520,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22800,CE,723.7,911,674.3,892.1,892.1,398,6096.6496,21060,-2405,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22800,PE,999.95,1036.35,743.8,770,770,341,5256.7693,38870,-6500,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22850,CE,688,862.4,649,856,856,66,1013.3477,2600,-2535,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22850,PE,986.6,1046.15,805.3,805.3,467,24,371.2514,1365,-325,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22900,CE,665.6,850,623.95,822.2,822.2,345,5305.4338,14300,4290,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22900,PE,985,1085,784,823.65,823.65,307,4752.6655,18395,3120,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22950,CE,718.7,821.8,718.7,817.55,817.55,20,308.6727,7800,325,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,22950,PE,1059.8,1110.1,839.25,839.25,839.25,32,499.5573,2925,-585,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23000,CE,611.05,795.35,578.85,772.65,772.65,6148,94538.4882,437320,-3510,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23000,PE,1020,1144.9,819.4,853.2,853.2,3152,49222.2139,540930,-27430,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23050,CE,583.95,583.95,575.55,580.3,421.5,13,199.6769,2990,-650,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23050,PE,1147.5,1151.1,1046.3,1046.3,571.6,25,393.0547,2860,65,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23100,CE,577.95,739.9,537.3,714.5,714.5,318,4910.0222,20540,-1950,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23100,PE,1140,1202.5,865,901.3,901.3,309,4846.1123,33280,-2860,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23150,CE,540,653.75,516.4,653.75,379.3,72,1107.8664,3055,65,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23150,PE,1170.7,1214.35,1008.65,1008.65,628.6,32,504.2696,1560,-455,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23200,CE,510.2,685.05,495,669.6,669.6,391,6042.1639,37960,130,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23200,PE,1264.85,1264.85,907.65,933.45,933.45,93,1471.0057,27755,-2145,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23250,CE,495,522.05,475.05,522.05,340.2,24,370.3454,1820,-65,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23250,PE,1149.8,1272.5,1149.8,1272.5,688.7,9,143.2521,3380,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23300,CE,490,633.15,455.55,616.3,616.3,320,4951.1898,51480,520,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23300,PE,1260,1312.7,967,987,987,82,1305.1126,51220,-2145,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23350,CE,475.05,570.85,437.55,570.85,304.1,45,696.2933,2795,715,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23350,PE,1318.6,1334.85,1113.35,1113.35,751.75,59,945.1385,1430,390,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23400,CE,452.95,580,417,564.05,564.05,302,4685.108,26780,3380,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23400,PE,1350,1351.85,1009,1030.85,1030.85,49,783.0271,26975,585,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23450,CE,415.25,555.05,402.5,543,543,17,263.9548,1105,520,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23450,PE,0,0,0,1034.95,817.75,0,0,1885,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23500,CE,430,537.3,380.3,522.85,522.85,5929,92237.7397,440765,13585,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23500,PE,1385.35,1432,1052,1085.3,1085.3,1090,17572.0437,385515,-12350,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23550,CE,484.8,516.4,484.8,509.45,509.45,12,187.6315,2665,390,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23550,PE,1442.6,1442.65,1172.95,1172.95,886.5,8,129.3178,1300,195,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23600,CE,355.8,492.65,347.2,480.75,480.75,475,7411.5125,19110,3900,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23600,PE,1430,1470.55,1115,1115,1115,31,502.3766,10205,-195,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23650,CE,358.15,454.65,344.45,450.05,450.05,72,1124.6672,2145,-1300,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23650,PE,0,0,0,1162.05,957.9,0,0,2470,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23700,CE,452,452,311.4,443.65,443.65,846,13236.0703,36140,12740,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23700,PE,1562.9,1562.9,1199.85,1222.15,1222.15,29,473.6401,16770,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23750,CE,334.35,427.5,303.95,427.5,427.5,72,1126.4768,3055,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23750,PE,1214.15,1214.15,1214.15,1214.15,1214.15,1,16.2267,975,65,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23800,CE,328.5,412.8,290.7,403.15,403.15,722,11331.0636,35165,5070,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23800,PE,1569.95,1624.4,1238.3,1271.15,1271.15,90,1475.4317,32500,-2405,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23850,CE,292.45,383.4,277,377.7,377.7,106,1663.9025,4160,-715,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23850,PE,1620.25,1620.25,1592.15,1592.15,1108.25,3,49.6305,1625,-130,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23900,CE,270,375,259.3,362.3,362.3,554,8713.5591,27820,11050,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23900,PE,1340,1340,1340,1340,1340,1,16.406,8515,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23950,CE,264.3,350,250.2,341.8,341.8,129,2030.4659,3445,-1885,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,23950,PE,0,0,0,1289.35,1186.9,0,0,910,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24000,CE,260.2,340.75,236,333.25,333.25,18016,284268.8648,843440,192985,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24000,PE,1650,1775.45,1340,1392.45,1392.45,1106,18395.0225,478400,-2275,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24050,CE,232.55,290.6,229.1,290.6,125.65,66,1042.0136,4810,-1365,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24050,PE,1769.35,1769.35,1734.65,1734.65,1267.65,4,67.1078,1820,-195,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24100,CE,316.85,316.85,210.9,296.45,296.45,415,6564.7755,23660,-1755,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24100,PE,1726.15,1726.15,1708.9,1708.9,1308.8,18,302.0092,2860,-1170,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24150,CE,215.85,285,203.1,283.55,283.55,90,1425.6971,5655,-195,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24150,PE,1843.8,1843.8,1835.25,1835.25,1350.4,2,33.7864,1235,-65,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24200,CE,280.2,280.2,170.3,271.6,271.6,1100,17467.2005,26130,2665,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24200,PE,1891.75,1891.75,1773.7,1786.8,1392.45,24,405.9509,19565,-1560,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24250,CE,189.7,258.3,182.8,255.05,255.05,151,2399.6363,6240,1105,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24250,PE,0,0,0,1330.95,1434.9,0,0,2990,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24300,CE,182.2,248.05,151.5,244.6,244.6,984,15674.3897,36400,-65,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24300,PE,1967.6,1967.6,1543.7,1543.7,1543.7,16,271.9003,9620,-1040,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24350,CE,169.25,227.9,164.25,225.6,225.6,106,1690.5834,4160,-520,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24350,PE,0,0,0,1272.15,1521.1,0,0,3250,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24400,CE,152.95,220.9,152.95,216.35,216.35,492,7864.4581,21450,2405,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24400,PE,0,0,0,2000,1564.8,0,0,19370,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24450,CE,152.9,209.65,146.95,206,206,76,1216.3171,3705,-650,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24450,PE,0,0,0,849.9,1608.85,0,0,1040,0,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24500,CE,168,198,135.95,193.55,193.55,16233,260190.6488,487890,58565,02-APR-2026,
OPTIDX,NIFTY,26-May-2026,24500,PE,2106,2182,1705,1740.4,1740.4,1265,21899.1162,415935,68900,02-APR-2026,
